Ticker,Close,CCI_20,SMA_20,Yearly_Low,Monthly_Low,Weekly_Low,%_From_Y_Low,%_From_M_Low,%_From_W_Low,Near_Y_Low,Near_M_Low,Near_W_Low,CCI_History
PGHH.NS,10152.0,116.34,9849.0,8979.0,9432.0,9561.0,13.06,7.63,6.18,False,False,False,57.8|34.9|53.6|29.2|-23.9|-57.2|-63.5|-78.7|-137.3|-148.1|-139.3|-106.1|-134.0|-91.5|-93.4|-87.2|-90.6|-69.0|-17.0|116.3
ERIS.NS,1357.7,-8.37,1361.97,1200.0,1200.0,1323.1,13.14,13.14,2.62,False,False,True,-60.9|-73.5|-40.2|-20.2|0.3|20.2|32.8|19.0|-31.4|-68.9|-20.7|23.0|-38.7|-73.4|212.7|173.6|-10.7|-36.3|-30.4|-8.4
ULTRACEMCO.NS,11688.0,0.26,11681.7,10325.0,11211.0,11373.0,13.2,4.25,2.77,False,True,True,-0.1|-13.5|0.6|27.5|85.8|119.4|40.1|-15.4|-130.8|-145.8|-87.9|-116.0|-127.0|-122.7|-128.9|-89.0|-47.0|2.2|-15.1|0.3
BAJAJFINSV.NS,1808.3,80.73,1774.2,1597.0,1693.8,1746.0,13.23,6.76,3.57,False,False,True,-23.8|-43.9|-26.3|-21.0|67.1|72.9|35.6|-6.5|-93.3|-125.3|-123.4|-107.6|-101.5|-58.6|-34.8|-25.9|-5.4|86.6|83.9|80.7
PILANIINVS.NS,4639.9,7.45,4614.21,4092.2,4290.3,4449.6,13.38,8.15,4.28,False,False,True,47.8|17.7|17.1|11.0|34.9|59.0|46.8|-45.0|-180.8|-313.4|-251.1|-182.1|-174.7|-137.2|-109.6|-60.6|-19.4|-8.8|9.7|7.5
ASTRAZEN.NS,8573.0,45.1,8477.58,7551.5,8010.0,8357.0,13.53,7.03,2.58,False,False,True,-7.1|-25.0|-58.2|-60.9|-16.4|44.5|60.3|57.0|-25.3|-41.6|-38.8|16.0|45.4|142.2|143.6|107.7|88.9|145.4|195.6|45.1
IRB.NS,21.69,52.01,21.25,19.11,19.67,21.08,13.53,10.24,2.89,False,False,True,-13.6|-15.1|13.9|-2.2|3.1|-8.6|-105.2|-133.4|-260.6|-280.7|-239.9|-195.4|-183.5|-136.8|-46.7|152.0|106.2|58.1|56.2|52.0
DMART.NS,4090.9,-124.74,4305.73,3600.0,4059.9,4059.9,13.64,0.76,0.76,False,True,True,75.9|83.9|-67.9|-137.7|-75.7|-80.6|-71.6|-84.3|-112.5|-108.9|-108.2|-82.8|-111.0|-137.3|-184.0|-161.8|-164.1|-153.7|-142.0|-124.7
ACC.NS,1423.8,90.23,1383.89,1251.7,1332.0,1354.7,13.75,6.89,5.1,False,False,False,30.6|24.7|-27.8|-116.6|-56.4|-15.4|-97.9|-240.9|-233.8|-167.2|-107.4|-97.5|-130.1|-91.9|-106.8|-74.0|-62.4|-16.1|50.8|90.2
ICICIGI.NS,1855.0,114.6,1813.27,1629.5,1736.3,1767.2,13.84,6.84,4.97,False,False,True,-40.5|-39.5|-53.6|-51.5|0.6|62.9|32.5|25.1|-26.0|-27.5|55.4|76.1|24.0|57.5|-20.8|-17.3|82.3|123.4|140.5|114.6
IRFC.NS,99.3,-48.53,101.43,87.0,95.17,97.4,14.14,4.34,1.95,False,True,True,51.5|48.3|48.4|67.8|92.0|113.5|86.8|-36.8|-223.2|-191.4|-160.6|-195.6|-225.5|-163.1|-150.8|-101.8|-91.2|-40.6|-45.6|-48.5
GILLETTE.NS,8233.0,185.72,7883.95,7206.0,7601.5,7601.5,14.25,8.31,8.31,False,False,False,48.7|32.4|49.6|28.6|3.8|-5.2|82.1|19.7|-69.8|-95.2|-87.6|-124.9|-187.3|-181.5|-165.5|-135.4|-100.1|-42.8|8.8|185.7
NETWORK18.NS,31.3,-71.3,32.91,27.38,31.0,31.21,14.32,0.97,0.29,False,True,True,23.1|15.5|13.9|-11.4|-2.0|15.1|-42.8|-145.5|-237.6|-198.8|-164.1|-149.3|-175.8|-121.1|-117.0|-80.7|-84.0|-82.6|-86.2|-71.3
TRIDENT.NS,24.64,-26.89,24.88,21.53,23.27,23.77,14.43,5.9,3.67,False,False,True,53.8|52.8|84.1|62.9|108.6|193.2|173.9|18.7|-218.2|-241.9|-194.9|-186.6|-224.1|-156.4|-155.3|-99.6|-61.8|-36.9|-35.6|-26.9
POLYMED.NS,1353.5,-158.34,1546.59,1182.0,1350.4,1350.4,14.51,0.23,0.23,False,True,True,94.9|97.3|134.4|213.4|280.1|250.5|186.7|139.3|130.7|76.8|-0.5|-39.1|-88.9|-82.8|-85.4|-22.6|32.2|6.4|-105.8|-158.3
BATAINDIA.NS,693.0,-45.64,704.29,605.0,676.05,686.55,14.55,2.51,0.94,False,True,True,0.8|-12.4|-17.6|-28.8|-36.3|-23.6|-58.1|-101.5|-132.2|-124.3|-97.9|-118.5|-176.9|-134.5|-140.7|-99.5|-96.1|-60.0|-42.6|-45.6
LICI.NS,826.5,155.72,805.76,721.5,776.05,798.9,14.55,6.5,3.45,False,False,True,1.6|-16.8|-18.5|-44.2|-43.4|-24.4|-60.6|-82.2|-145.8|-138.7|-52.8|-26.6|-125.3|-21.0|-17.3|9.2|163.0|254.9|279.4|155.7
PERSISTENT.NS,5100.6,89.1,4939.76,4449.1,4577.0,4925.0,14.64,11.44,3.57,False,False,True,-116.4|-106.1|-95.2|-82.0|-38.1|-28.3|-3.5|14.5|-36.3|-53.8|-112.7|-97.0|-23.9|100.5|105.4|88.5|47.8|67.6|91.7|89.1
HAPPSTMNDS.NS,379.0,63.37,371.98,330.2,347.7,368.4,14.78,9.0,2.88,False,False,True,-87.1|-69.0|-52.8|-4.2|197.8|145.8|151.7|61.0|-137.5|-206.5|-197.8|-115.6|-141.0|-71.7|-10.4|13.0|-5.9|14.3|45.5|63.4
JSL.NS,724.35,-92.08,747.97,630.93,722.45,722.55,14.81,0.26,0.25,False,True,True,21.3|-1.3|43.1|2.1|-42.0|-89.0|-173.5|-265.3|-255.8|-215.6|-129.1|-76.3|-98.9|-89.6|-100.1|-82.1|-68.9|-77.7|-96.8|-92.1
DCMSHRIRAM.NS,1085.3,-82.36,1169.65,945.1,1081.9,1084.0,14.83,0.31,0.12,False,True,True,93.7|102.4|118.1|116.8|184.6|147.9|83.9|64.9|-38.1|-76.9|-208.5|-164.1|-202.6|-176.0|-147.9|-110.3|-92.2|-97.5|-92.3|-82.4
ALKEM.NS,5375.5,-96.26,5467.7,4670.8,5291.0,5329.0,15.09,1.6,0.87,False,True,True,-19.2|-8.8|-38.8|-31.4|52.9|71.5|78.4|64.6|25.9|-6.0|43.3|27.1|-16.0|26.0|-10.2|36.6|-28.4|-47.8|-90.2|-96.3
DRREDDY.NS,1322.2,73.51,1308.38,1148.4,1230.0,1298.7,15.13,7.5,1.81,False,False,True,107.1|89.0|47.3|19.4|50.8|47.2|30.0|4.6|-16.4|-38.2|-2.1|77.0|79.2|77.2|49.7|32.3|9.1|42.4|71.0|73.5
BPCL.NS,307.6,84.98,297.89,266.6,276.6,291.6,15.38,11.21,5.49,False,False,False,-7.3|-6.6|-1.9|-56.9|57.2|42.5|-38.3|-126.3|-203.4|-115.7|-93.5|-151.3|-187.6|-122.1|-84.2|-18.6|-28.9|90.9|74.3|85.0
EIHOTEL.NS,313.1,-118.6,322.98,271.15,310.0,312.15,15.47,1.0,0.3,False,True,True,23.1|5.1|43.8|46.6|65.6|89.9|92.6|28.2|-81.1|-134.3|-105.2|-120.5|-96.7|-6.3|-47.1|-56.4|-73.3|-41.7|-42.1|-118.6
MATRIMONY.NS,420.4,-80.8,427.22,364.05,414.1,414.1,15.48,1.52,1.52,False,True,True,-82.9|-146.9|-87.9|-40.5|-46.6|-5.3|121.3|77.3|7.4|-38.1|127.6|-2.2|-118.6|-123.2|-112.0|-131.4|-101.8|-116.1|-105.8|-80.8
CLEAN.NS,754.05,-80.62,800.7,652.0,731.3,742.15,15.65,3.11,1.6,False,True,True,124.7|107.2|100.3|85.9|122.5|145.0|154.4|113.6|39.9|16.2|9.6|-84.9|-178.4|-150.9|-164.8|-125.6|-113.6|-109.7|-94.8|-80.6
BEL.NS,416.95,-89.23,426.74,359.67,407.0,415.45,15.93,2.44,0.36,False,True,True,-64.2|-67.4|-61.7|-71.8|-42.3|-42.3|-23.5|-73.5|-157.7|-116.3|-79.7|-111.0|-120.8|-100.8|-186.3|-97.8|-120.4|-82.5|-65.8|-89.2
GODREJAGRO.NS,587.0,49.07,579.12,506.1,560.0,570.4,15.98,4.82,2.91,False,True,True,-7.3|-0.9|-35.1|-155.7|-137.6|-83.0|-50.3|-71.2|-137.0|-162.1|-156.0|-120.0|-115.8|-82.0|-60.5|29.5|-5.5|-31.1|6.0|49.1
UPL.NS,656.15,108.27,642.57,565.15,618.3,625.05,16.1,6.12,4.98,False,False,True,8.0|9.9|20.8|-12.2|70.0|56.4|-5.0|106.7|-83.8|-148.7|-89.7|-104.4|-114.9|-59.9|-102.2|-98.3|-97.6|58.1|119.5|108.3
RALLIS.NS,250.6,-91.36,260.2,215.5,247.4,248.75,16.29,1.29,0.74,False,True,True,52.7|76.1|41.1|51.8|55.3|53.1|93.5|115.3|99.5|107.6|19.8|24.1|-231.2|-222.5|-241.8|-178.0|-112.2|-90.5|-68.6|-91.4
REDINGTON.NS,222.69,79.06,219.86,191.31,208.1,218.09,16.4,7.01,2.11,False,False,True,-30.3|-30.1|-0.6|-14.7|8.2|29.7|23.9|-23.6|-127.4|-136.0|-82.5|12.2|-23.3|56.8|109.7|57.5|51.7|98.6|110.8|79.1
SRF.NS,2741.5,75.21,2668.46,2355.0,2488.9,2600.1,16.41,10.15,5.44,False,False,False,64.9|70.7|109.1|72.9|326.1|311.0|266.9|198.4|129.9|90.3|77.2|64.4|21.4|17.9|-12.6|-6.1|12.0|43.8|78.3|75.2
DODLA.NS,1122.6,69.54,1081.13,964.1,980.0,1023.4,16.44,14.55,9.69,False,False,False,132.3|74.9|59.0|9.0|26.6|132.1|136.3|85.5|18.5|-21.0|-121.8|-243.0|-241.2|-181.3|-158.9|-109.7|-59.9|3.2|29.3|69.5
AMBUJACEM.NS,459.25,171.68,440.18,394.0,421.1,430.95,16.56,9.06,6.57,False,False,False,-3.9|-16.8|-3.9|-112.6|-57.9|-3.0|-26.8|-137.4|-180.1|-125.6|-62.2|-75.8|-151.1|-106.8|-115.1|-59.3|-36.2|3.2|86.1|171.7
COLPAL.NS,2078.2,-157.97,2143.5,1782.0,2051.2,2051.2,16.62,1.32,1.32,False,True,True,59.4|46.9|73.6|84.3|78.4|73.1|91.8|62.0|24.2|6.9|23.6|40.3|-1.7|136.2|101.4|80.8|7.6|-81.2|-198.4|-158.0
CREDITACC.NS,1282.8,-68.23,1355.13,1099.7,1259.4,1270.0,16.65,1.86,1.01,False,True,True,185.1|160.7|203.2|399.2|280.2|204.5|177.0|144.9|72.3|17.3|-1.2|-16.5|-35.8|-34.7|-47.8|-44.8|-64.4|-47.9|-50.4|-68.2
TIMETECHNO.NS,179.7,-17.56,180.82,154.0,169.2,172.16,16.69,6.21,4.38,False,False,True,61.6|71.7|41.6|-24.0|-17.0|-23.0|-63.1|-96.7|-168.5|-208.6|-145.0|-121.9|-180.9|-147.8|-144.2|-94.9|-86.4|-41.5|-36.8|-17.6
BBTC.NS,1534.5,37.27,1523.48,1314.6,1455.1,1515.0,16.73,5.46,1.29,False,False,True,27.1|26.1|88.4|53.7|130.7|159.8|180.1|22.6|-134.8|-84.3|34.2|37.3|-91.9|0.6|-16.2|30.1|34.4|67.4|47.0|37.3
IGL.NS,165.62,50.93,161.07,141.74,149.61,151.02,16.85,10.7,9.67,False,False,False,52.3|45.0|54.9|45.1|81.6|123.5|14.1|-192.6|-307.9|-238.0|-194.4|-218.0|-193.3|-100.4|-94.8|-89.9|-86.0|-16.8|55.7|50.9
LTTS.NS,3482.4,-56.43,3577.14,2976.44,3386.81,3407.0,17.0,2.82,2.21,False,True,True,95.3|116.6|138.0|155.9|172.6|156.0|151.5|123.9|31.3|-57.3|-93.4|-76.6|-64.5|-7.4|-14.1|-15.8|-89.6|-47.7|-30.2|-56.4
NAVNETEDUL.NS,142.22,-69.75,144.56,121.5,139.82,140.5,17.05,1.72,1.22,False,True,True,33.2|35.5|55.7|78.6|85.8|63.2|35.5|-9.6|-86.5|-89.2|-96.2|-122.2|-121.9|-91.2|-90.2|41.1|-42.9|-50.0|-65.9|-69.8
NCC.NS,152.22,-64.18,158.88,130.0,145.11,145.11,17.09,4.9,4.9,False,True,True,66.1|64.3|82.5|85.7|113.6|120.3|124.9|74.2|-23.0|-94.1|-62.6|-82.8|-261.5|-280.4|-252.6|-178.8|-158.9|-104.9|-82.7|-64.2
GRINFRA.NS,919.55,-99.89,950.3,785.0,897.95,916.85,17.14,2.41,0.29,False,True,True,162.7|150.2|156.4|150.1|171.3|170.1|141.5|124.6|33.4|26.1|41.2|14.5|2.0|24.7|-1.3|19.8|-1.3|-12.4|-31.8|-99.9
UCOBANK.NS,25.62,-21.19,25.74,21.86,24.39,24.67,17.23,5.04,3.85,False,False,True,57.2|64.6|101.0|87.9|166.4|226.1|137.7|21.5|-150.0|-214.0|-166.8|-165.2|-203.3|-160.7|-156.4|-110.1|-102.6|-42.5|-26.7|-21.2
ORIENTCEM.NS,143.54,62.98,139.47,122.32,132.36,134.81,17.35,8.45,6.48,False,False,False,97.1|40.1|16.8|-43.4|-19.0|9.8|-35.2|-148.7|-211.5|-183.4|-115.4|-108.3|-155.3|-114.4|-118.3|-81.4|-62.9|-35.0|13.8|63.0
HEIDELBERG.NS,160.0,41.86,158.61,136.1,150.5,157.1,17.56,6.31,1.85,False,False,True,49.9|55.3|61.6|112.1|149.9|156.9|129.0|-20.2|-184.2|-230.9|-144.9|-160.1|-145.4|-88.1|-37.1|3.0|17.2|107.3|76.7|41.9
INDHOTEL.NS,664.7,73.02,653.25,565.0,622.45,649.05,17.65,6.79,2.41,False,False,True,5.9|-2.0|12.9|19.4|124.7|156.2|148.3|80.5|-30.6|-110.7|-24.1|23.0|-40.6|27.8|40.8|67.5|16.0|76.9|50.1|73.0
INDIGO.NS,4583.3,119.82,4361.08,3895.2,4146.3,4305.0,17.67,10.54,6.46,False,False,False,-27.2|-97.7|-88.0|-122.6|-17.4|-2.9|3.9|-96.8|-134.0|-122.1|-92.4|-58.9|-75.4|-72.1|-74.0|12.6|47.3|90.5|85.9|119.8
JAGRAN.NS,70.05,154.59,67.43,59.5,65.26,67.51,17.73,7.34,3.76,False,False,True,8.5|-2.8|59.6|2.9|-34.7|105.8|93.1|29.2|-67.3|-86.6|-18.9|96.9|61.6|170.1|126.4|206.6|187.0|193.9|179.5|154.6
IIFL.NS,480.0,146.53,461.87,407.58,437.6,455.5,17.77,9.69,5.38,False,False,False,42.5|41.4|51.2|-25.1|-7.1|49.2|47.5|17.2|-26.4|84.5|22.7|46.3|6.7|38.6|51.0|64.1|57.8|208.6|229.4|146.5
PIDILITIND.NS,1483.0,75.03,1443.34,1259.0,1347.7,1459.0,17.79,10.04,1.64,False,False,True,25.1|27.7|12.6|-26.1|95.5|179.7|239.8|128.1|134.5|115.1|148.1|121.1|52.8|69.3|51.0|82.4|77.9|92.7|70.1|75.0
BAJFINANCE.NS,929.0,-13.7,932.19,787.9,889.0,903.25,17.91,4.5,2.85,False,True,True,111.6|84.7|134.9|135.4|215.5|181.2|98.8|31.2|-82.0|-129.2|-97.8|-73.3|-76.5|-29.4|-44.4|-57.4|-53.4|15.5|9.0|-13.7
RITES.NS,206.5,-75.1,214.14,175.0,200.96,202.42,18.0,2.76,2.02,False,True,True,47.3|46.7|48.0|85.9|108.6|135.0|129.8|38.9|-136.3|-172.1|-145.8|-150.7|-207.1|-170.1|-174.1|-127.0|-121.2|-83.7|-81.8|-75.1
WESTLIFE.NS,470.25,-54.73,480.16,398.4,455.0,463.55,18.03,3.35,1.45,False,True,True,71.8|62.4|127.2|106.8|148.5|185.2|157.3|119.2|154.4|61.6|-56.4|-85.0|-119.6|-91.3|-94.1|-73.3|-59.4|-70.6|-69.9|-54.7
APLLTD.NS,751.15,-59.26,764.73,635.8,710.7,743.65,18.14,5.69,1.01,False,False,True,45.3|37.8|54.1|65.9|111.5|109.3|133.4|132.7|54.2|9.2|91.8|122.5|-196.1|-120.9|-100.6|-91.0|-62.4|-31.4|-3.1|-59.3
JMFINANCIL.NS,132.5,-51.0,136.19,112.0,125.74,127.78,18.3,5.38,3.69,False,False,True,65.3|81.4|117.6|133.5|127.5|137.2|144.4|73.7|-38.3|-21.3|-31.8|-97.7|-207.4|-197.0|-206.1|-135.7|-127.7|-75.8|-39.5|-51.0
PETRONET.NS,278.55,46.48,274.69,235.35,260.2,264.9,18.36,7.05,5.15,False,False,False,64.3|63.1|76.6|98.3|130.8|105.2|124.3|24.8|-94.7|-123.9|-123.8|-213.0|-218.9|-140.4|-141.9|-73.0|-16.3|72.5|61.8|46.5
BANKBARODA.NS,272.1,150.07,265.22,229.69,255.3,262.5,18.46,6.58,3.66,False,False,True,-64.7|-73.0|-61.4|-106.1|-68.5|-44.5|-96.9|-69.9|-98.9|-98.7|-38.3|-64.2|-124.0|-93.1|-80.7|-24.5|-2.5|147.0|150.1|150.1
SCHAEFFLER.NS,4139.9,61.08,4115.32,3489.69,3886.6,4036.4,18.63,6.52,2.56,False,False,True,42.1|35.5|44.5|28.9|36.5|61.8|52.5|41.7|-29.5|-59.1|-74.2|-111.7|-179.3|-128.9|-119.6|-43.9|-52.5|-25.4|56.8|61.1
MFSL.NS,1678.8,84.45,1644.94,1414.0,1560.0,1602.3,18.73,7.62,4.77,False,False,True,-15.4|-26.9|-16.7|-42.4|23.3|110.0|118.6|89.4|36.0|-15.8|-14.8|-47.2|-76.3|-7.1|-2.4|3.7|84.5|160.3|160.9|84.4
CANFINHOME.NS,835.2,-69.91,855.47,703.23,807.6,822.1,18.77,3.42,1.59,False,True,True,6.7|6.5|62.1|33.9|69.2|52.4|17.0|-70.1|-155.5|-177.9|-140.5|-103.7|-124.2|-93.4|-88.6|-59.2|-44.6|-73.2|-52.8|-69.9
BDL.NS,1291.5,-88.31,1353.96,1086.0,1272.3,1288.0,18.92,1.51,0.27,False,True,True,38.4|26.7|28.4|56.1|95.6|198.1|194.1|64.3|-105.5|-105.8|-101.2|-148.9|-198.7|-146.2|-149.8|-105.9|-98.6|-73.6|-48.3|-88.3
MAZDOCK.NS,2448.8,-62.36,2541.86,2057.4,2380.0,2441.3,19.02,2.89,0.31,False,True,True,87.4|82.8|37.1|16.0|22.6|35.4|23.5|-78.5|-209.8|-178.8|-148.8|-149.0|-171.0|-135.5|-125.2|-85.0|-75.3|-60.4|-63.3|-62.4
INTELLECT.NS,709.15,-45.98,727.3,595.2,667.0,685.1,19.14,6.32,3.51,False,False,True,153.4|143.3|111.6|121.2|163.2|152.1|159.1|89.1|14.5|-11.8|-65.1|-83.5|-97.6|-61.5|-80.5|-79.7|-85.4|-46.2|-40.7|-46.0
CHAMBLFERT.NS,477.0,207.98,449.31,399.75,422.0,445.0,19.32,13.03,7.19,False,False,False,-119.8|-180.2|-102.8|-114.2|-15.4|44.6|81.2|27.2|-130.2|-191.3|-194.3|11.6|67.3|99.4|11.8|33.8|69.0|159.6|220.4|208.0
MAHLIFE.NS,342.45,100.09,333.4,286.8,318.2,328.65,19.4,7.62,4.2,False,False,True,68.2|56.2|40.1|-35.4|9.5|79.4|32.0|2.6|-38.2|-49.4|-53.2|-30.2|-82.0|-29.6|-38.3|4.9|73.7|61.9|87.3|100.1
SJVN.NS,75.29,-43.22,76.43,63.02,70.5,73.0,19.47,6.79,3.14,False,False,True,67.8|55.7|65.5|58.0|51.8|60.0|30.0|-39.1|-152.7|-159.0|-80.8|-57.2|-209.8|-149.6|-143.1|-121.1|-116.0|-80.1|-75.4|-43.2
URBAN.NS,136.25,-78.24,143.73,114.0,128.0,128.0,19.52,6.45,6.45,False,False,False,51.8|16.0|18.4|263.4|279.9|266.3|199.2|104.9|80.7|75.6|35.8|37.2|7.0|-124.8|-127.1|-111.7|-132.4|-111.4|-91.3|-78.2
PARAGMILK.NS,213.3,-62.65,217.68,177.84,206.8,206.8,19.94,3.14,3.14,False,True,True,47.4|46.9|39.4|21.8|2.5|69.3|8.6|-87.0|-88.2|-33.9|-41.4|-81.5|-171.3|-132.4|-162.7|-150.9|-145.3|-106.7|-83.2|-62.7
GALAXYSURF.NS,1811.1,-88.69,1855.24,1510.0,1753.2,1798.6,19.94,3.3,0.69,False,True,True,137.7|135.3|111.5|103.3|136.7|162.0|135.3|77.0|27.6|15.8|3.7|-48.0|-84.2|-70.4|-61.6|-56.7|-58.5|-30.0|-50.8|-88.7
METROBRAND.NS,1059.5,69.26,1043.4,883.0,998.4,1046.1,19.99,6.12,1.28,False,False,True,38.6|5.7|-9.6|-36.0|-41.4|-49.4|-0.7|-44.3|-74.5|-38.5|-2.7|-20.7|-31.5|30.9|24.8|305.8|177.3|147.0|80.0|69.3
MAHSCOOTER.NS,13103.0,143.45,12296.55,10901.0,11250.0,11461.0,20.2,16.47,14.33,False,False,False,-23.2|-35.5|-28.3|-45.3|1.7|37.4|14.8|-43.6|-116.7|-124.5|-106.2|-102.5|-137.9|-196.4|-200.2|-131.7|-123.7|5.6|146.7|143.4
NUVOCO.NS,332.05,86.0,317.5,276.25,283.4,313.25,20.2,17.17,6.0,False,False,False,-62.8|-38.7|-77.6|-70.6|36.5|237.7|215.9|151.1|97.5|74.6|105.4|97.6|53.0|37.9|27.6|71.4|65.1|69.1|63.9|86.0
SKFINDIA.NS,1688.5,9.2,1695.54,1404.0,1625.2,1661.9,20.26,3.89,1.6,False,True,True,57.0|46.4|41.6|10.8|6.7|49.3|97.8|34.3|-81.9|-111.3|-118.1|-124.5|-188.2|-165.5|-144.1|-32.7|-27.5|-22.8|-7.6|9.2
MEDPLUS.NS,880.85,-50.69,894.37,732.0,852.2,863.0,20.33,3.36,2.07,False,True,True,52.0|4.8|1.5|-47.4|10.1|46.2|-30.1|-42.6|-57.8|38.9|122.6|271.4|205.7|155.8|101.3|218.7|64.7|-9.1|-26.9|-50.7
IDBI.NS,73.42,3.22,73.31,61.01,68.2,72.36,20.34,7.65,1.46,False,False,True,77.3|65.1|35.5|-19.2|41.7|66.4|-17.9|-124.5|-219.0|-217.9|-168.5|-158.4|-177.9|-51.3|-29.8|-27.9|-40.8|-22.0|-16.3|3.2
TATACONSUM.NS,1205.6,23.21,1187.58,998.75,1126.07,1174.5,20.71,7.06,2.65,False,False,True,65.3|48.1|69.5|54.5|42.0|31.2|87.0|260.3|248.4|183.0|129.6|116.8|79.3|54.6|29.6|18.0|4.5|9.6|1.9|23.2
DIVISLAB.NS,6810.0,37.04,6748.12,5636.5,6416.5,6661.0,20.82,6.13,2.24,False,False,True,120.2|102.9|119.7|129.3|139.1|134.3|121.2|110.9|88.1|113.3|145.0|103.9|83.7|116.7|104.8|93.5|92.3|47.0|8.1|37.0
RHFL.NS,2.2,29.79,2.17,1.82,1.82,2.1,20.88,20.88,4.76,False,False,True,-104.5|-94.7|-138.8|-112.6|-13.7|60.7|117.5|103.6|90.3|126.3|115.1|105.4|46.3|38.2|67.9|52.5|27.8|30.0|54.2|29.8
STEL.NS,459.6,-2.95,461.16,380.0,430.0,442.0,20.95,6.88,3.98,False,False,True,19.8|-11.9|-35.8|-83.3|-21.1|150.8|187.4|96.1|-37.9|-66.4|-105.7|-117.9|-141.5|-166.3|-171.2|-75.5|-99.3|18.7|-20.1|-3.0
ABFRL.NS,64.84,16.59,64.69,53.51,60.52,62.8,21.17,7.14,3.25,False,False,True,72.5|52.8|68.6|45.6|89.9|195.0|146.5|38.3|-107.6|-70.5|-70.9|-101.9|-168.0|-97.5|-96.0|80.0|143.9|154.2|59.5|16.6
NH.NS,1926.0,96.59,1851.11,1589.0,1741.2,1843.7,21.21,10.61,4.46,False,False,True,15.7|11.8|49.7|-23.3|120.4|208.2|142.1|185.9|148.7|77.7|50.0|66.3|88.3|139.0|140.8|160.8|82.0|156.8|102.6|96.6
CHOLAFIN.NS,1575.3,-18.91,1585.35,1299.4,1472.3,1498.9,21.23,7.0,5.1,False,False,False,26.1|47.8|147.6|229.5|318.6|224.0|148.3|61.4|-16.9|-31.7|-41.0|-66.9|-102.9|-97.7|-101.5|-92.3|-67.6|-2.9|-9.9|-18.9
DLF.NS,593.6,36.34,589.15,489.4,553.8,582.85,21.29,7.19,1.84,False,False,True,32.9|29.2|78.3|74.7|95.6|145.3|113.9|-21.1|-177.9|-171.3|-143.9|-136.4|-145.3|-74.6|-69.8|-8.8|-4.5|22.8|13.7|36.3
OBEROIRLTY.NS,1685.3,82.03,1657.52,1389.48,1571.0,1633.7,21.29,7.28,3.16,False,False,True,52.4|19.0|26.4|-10.7|-33.4|-55.5|-1.4|-127.9|-134.3|-202.9|-155.9|-134.4|-179.6|-120.4|-92.0|-14.8|-9.5|94.4|93.4|82.0
LICHSGFIN.NS,557.0,-29.03,558.9,458.9,533.75,535.3,21.38,4.36,4.05,False,True,True,100.1|88.0|89.1|79.8|165.9|196.8|153.0|148.0|91.8|104.2|13.3|-48.5|-105.7|-85.2|-83.8|-86.1|-97.1|-81.9|-74.1|-29.0
POWERGRID.NS,300.3,-68.81,306.11,247.22,290.2,292.0,21.47,3.48,2.84,False,True,True,60.5|54.4|54.5|47.8|32.5|-8.2|-39.7|-85.6|-191.9|-279.8|-190.5|-127.8|-207.8|-147.6|-119.9|-85.6|-109.8|-99.2|-107.3|-68.8
FINEORG.NS,4685.7,115.86,4616.21,3856.0,4429.8,4503.0,21.52,5.78,4.06,False,False,True,-10.4|-29.9|-37.8|-65.5|-53.7|-43.2|-38.6|-74.9|-84.3|-82.5|-34.2|-43.6|-104.8|-77.6|-15.8|-60.4|-38.2|-62.2|-52.7|115.9
IDFCFIRSTB.NS,70.59,112.19,69.07,58.08,66.16,67.72,21.54,6.7,4.24,False,False,True,85.0|84.2|88.7|55.5|83.1|106.7|130.1|60.2|-49.1|-39.9|-57.6|-103.4|-127.7|-66.7|-81.2|-42.9|-21.6|42.5|71.4|112.2
SYNGENE.NS,462.5,-40.14,465.6,380.0,429.9,458.45,21.71,7.58,0.88,False,False,True,172.7|142.6|151.5|99.8|57.6|105.2|81.9|121.7|118.4|69.2|78.5|22.7|33.4|61.4|44.5|50.2|15.9|2.5|17.2|-40.1
KNRCON.NS,132.24,70.32,129.83,108.65,122.15,128.24,21.71,8.26,3.12,False,False,True,92.9|72.0|82.6|44.1|154.3|210.1|155.4|90.1|89.9|89.7|71.4|52.8|-32.2|-13.5|0.0|90.8|81.8|108.0|77.2|70.3
GSFC.NS,169.17,-67.48,171.99,138.83,165.05,167.73,21.85,2.5,0.86,False,True,True,37.9|27.6|51.2|51.0|109.4|124.4|102.6|-31.0|-184.4|-152.9|-92.5|-70.9|-132.9|60.2|98.3|86.4|-19.7|-80.7|-66.3|-67.5
IRCON.NS,139.64,-83.84,147.72,114.5,136.42,138.61,21.96,2.36,0.74,False,True,True,60.8|54.3|58.7|87.1|97.6|116.0|98.0|17.7|-131.4|-156.8|-164.8|-179.8|-208.0|-144.6|-134.4|-88.0|-91.6|-70.6|-80.1|-83.8
TVTODAY.NS,114.03,-15.88,114.2,93.5,106.7,108.34,21.96,6.87,5.25,False,False,False,34.5|37.4|59.6|60.7|113.3|170.8|316.1|187.5|8.1|-62.1|-72.3|21.5|-153.1|-81.5|-132.0|-131.1|-106.1|-95.9|-75.9|-15.9
CIPLA.NS,1423.2,80.91,1372.32,1165.7,1274.7,1392.0,22.09,11.65,2.24,False,False,True,133.5|105.1|118.6|106.2|131.1|132.1|99.3|44.9|6.1|40.3|200.3|212.9|168.9|127.6|97.0|86.8|70.4|77.5|77.9|80.9
